"","AIRPORT","LATITUDE","LONGITUDE","PASSENGERS"
"356","LFI",37.08277778,-76.360694445,116
"357","LFT",30.2050462966667,-91.98763889,232043
"358","LGA",40.777777775,-73.8733333325,12521627
"359","LGB",33.8176851866667,-118.151435186667,1425400
"360","LGU",41.789444445,-111.853333335,1171
"361","LIT",34.7293055533333,-92.22634259,1054633
"362","LKE",47.62888889,-122.33861111,1313
"363","LKP",44.26444444,-73.961805555,2
"364","LMT",42.1575,-121.733611114,13409
"365","LNK",40.85083333,-96.75902778,138168
"366","LNS",40.121666665,-76.29708333,2215
"367","LPR",41.34416667,-82.17777778,9
"368","LPS",48.483333335,-122.93666667,127
"369","LRD",27.54425926,-99.4614814833333,102803
"370","LRU",32.290138885,-106.921805555,NA
"371","LSE",43.87877778,-91.256611114,86895
"372","LSV",36.235,-115.03388889,560
"373","LUK",39.103055555,-84.42,385
"374","LVK",37.69347222,-121.82027778,5
"375","LWB",37.859027775,-80.399027775,7962
"376","LWC",39.01013889,-95.216944445,30
"377","LWM",42.717277776,-71.123277776,12
"378","LWS",46.37458333,-117.01486111,62174
"379","LWT",47.05013889,-109.46888889,152
"380","LYH",37.326805555,-79.20111111,78178
"381","LZU",33.97791667,-83.96236111,1
"382","MA2",42.59152778,-72.52291667,53
"383","MA4",42.097916665,-70.67263889,2
"384","MA5",42.32805556,-72.6112037033333,23
"385","MAF",31.942166666,-102.20183333,506054
"386","MAZ",18.25703704,-67.14861111,5673
"387","MBS",43.5321296333333,-84.08101852,120503
"388","MCE",37.28472222,-120.513333335,2567
"389","MCI",39.2975,-94.71388889,4806527
"390","MCK",40.20625,-100.59097222,1978
"391","MCN",32.694305555,-83.64916667,1884
"392","MCO",28.430555555,-81.316805555,14959016
"393","MCW",43.157611112,-93.330888888,3153
"394","MDH",37.779722225,-89.24944444,130
"395","MDT",40.19305556,-76.76236111,652807
"396","MDW",41.785416665,-87.75222222,9644014
"397","ME2",44.3025,-68.91055556,4
"398","ME3",44.40944444,-69.01194444,14
